"task_id";"order_id";"created_at"
137957900;62384041;04.10.2022 17:30:03
137955710;62383446;04.10.2022 17:15:02
137954329;62383099;04.10.2022 17:06:02
137949188;62381792;04.10.2022 16:39:02
137932755;62375589;04.10.2022 14:57:02
137927997;62345688;04.10.2022 14:27:04
137927990;62372498;04.10.2022 14:27:02
137912113;9239;04.10.2022 12:53:32
137911954;9238;04.10.2022 12:52:30
137911918;9237;04.10.2022 12:52:17
137911259;2068;04.10.2022 12:48:19
137904994;62358865;04.10.2022 12:09:03
137902124;2067;04.10.2022 11:50:32
137898777;9236;04.10.2022 11:30:46
137896216;62353419;04.10.2022 11:15:03
137893575;62352031;04.10.2022 11:00:03
137891491;3876;04.10.2022 10:46:09
137890457;3875;04.10.2022 10:39:29
137883660;62345688;04.10.2022 9:57:02
137881955;62344735;04.10.2022 9:45:04
137881949;62344086;04.10.2022 9:45:03
137880503;62344086;04.10.2022 9:36:03
137878345;62342571;04.10.2022 9:21:02
137877557;62341962;04.10.2022 9:15:03
137871102;62337577;04.10.2022 8:21:02
137866268;62332176;04.10.2022 7:15:03
137865693;62331442;04.10.2022 7:03:01
137858505;3874;04.10.2022 2:07:29
137858497;3873;04.10.2022 2:06:32
137852895;3872;03.10.2022 22:47:53
137849154;62295002;03.10.2022 21:51:02
137846374;62291358;03.10.2022 21:15:04
137845898;3871;03.10.2022 21:09:32
137844757;62289642;03.10.2022 20:57:02
137833470;62279641;03.10.2022 19:09:02
137827235;2066;03.10.2022 18:20:44
137823562;2717;03.10.2022 17:55:54
137817885;62272880;03.10.2022 17:21:02
137810221;2065;03.10.2022 16:41:17
137809037;9235;03.10.2022 16:34:37
137807346;2064;03.10.2022 16:25:10
137804933;62268174;03.10.2022 16:12:02
137804314;2716;03.10.2022 16:08:48
137801151;2063;03.10.2022 15:55:10
137798297;62268174;03.10.2022 15:39:03
137796632;62267688;03.10.2022 15:30:03
137796075;62267539;03.10.2022 15:27:02
137792369;62266708;03.10.2022 15:06:02
137790214;9234;03.10.2022 14:55:04
137780958;62263674;03.10.2022 14:06:05
137779241;62263182;03.10.2022 13:57:04
137779239;62263013;03.10.2022 13:57:03
137772053;62261368;03.10.2022 13:18:02
137770213;62260894;03.10.2022 13:09:02
137761770;9233;03.10.2022 12:29:04
137760350;3870;03.10.2022 12:20:55
137758716;3869;03.10.2022 12:10:40
137756545;2062;03.10.2022 11:58:52
137756282;2061;03.10.2022 11:57:26
137753867;62256723;03.10.2022 11:45:03
137747537;3868;03.10.2022 11:14:16
137742320;2060;03.10.2022 10:42:42
137736846;62251115;03.10.2022 10:09:04
137734555;62251913;03.10.2022 9:57:05
137734550;62251746;03.10.2022 9:57:04
137732015;62251115;03.10.2022 9:39:03
137731229;62250920;03.10.2022 9:33:03
137724248;62248885;03.10.2022 8:33:03
137718527;3867;03.10.2022 7:28:01
137712471;3866;03.10.2022 4:23:38
137711117;62243108;03.10.2022 2:33:01
137706403;2715;02.10.2022 22:25:11
137696489;62231749;02.10.2022 19:48:03
137689651;9232;02.10.2022 18:28:16
137681522;62225111;02.10.2022 17:00:02
137678510;2714;02.10.2022 16:27:16
137673797;3865;02.10.2022 15:35:15
137673103;3864;02.10.2022 15:27:24
137661300;62216629;02.10.2022 13:33:02
137650630;62211322;02.10.2022 11:21:02
137649207;62210876;02.10.2022 11:12:02
137644794;62208604;02.10.2022 10:03:02
137643400;9231;02.10.2022 9:35:55
137623896;62193158;01.10.2022 20:57:02
137608694;62188445;01.10.2022 18:33:02
137593758;2713;01.10.2022 16:24:47
137593225;2712;01.10.2022 16:20:26
137582343;62180146;01.10.2022 14:54:02
137577235;62178279;01.10.2022 14:09:02
137569007;62175199;01.10.2022 12:54:02
137564069;62173252;01.10.2022 12:03:03
137547339;9230;01.10.2022 8:37:33
137535173;62158483;30.09.2022 23:45:01
137533620;2711;30.09.2022 23:03:41
137531294;62155914;30.09.2022 22:18:04
137520510;2710;30.09.2022 20:15:05
137514766;62150047;30.09.2022 19:27:03
137513095;62149765;30.09.2022 19:15:02
137508295;9229;30.09.2022 18:42:51
137506358;2709;30.09.2022 18:30:30
137501248;62146987;30.09.2022 17:57:01
137480516;9228;30.09.2022 15:49:40
137467914;9227;30.09.2022 14:31:21
137467661;62138658;30.09.2022 14:30:03
137464978;62138030;30.09.2022 14:15:03
137458517;62136364;30.09.2022 13:36:02
137455336;3863;30.09.2022 13:16:18
137442907;62132385;30.09.2022 12:09:02
137437594;62131030;30.09.2022 11:39:03
137435005;62130317;30.09.2022 11:24:02
137433983;62130091;30.09.2022 11:18:03
137428537;62128558;30.09.2022 10:45:03
137427279;62128319;30.09.2022 10:36:02
137425833;62127832;30.09.2022 10:27:04
137425831;62127787;30.09.2022 10:27:02
137419255;62126431;30.09.2022 9:48:02
137418878;62126219;30.09.2022 9:45:03
137409887;62123287;30.09.2022 8:15:03
137405403;9226;30.09.2022 6:58:03
137399529;2058;30.09.2022 2:02:41
137394944;62115477;29.09.2022 23:18:02
137391598;3862;29.09.2022 22:39:22
137380513;2057;29.09.2022 21:13:02
137333953;62105413;29.09.2022 18:27:02
137322772;3861;29.09.2022 17:58:34
137321331;9225;29.09.2022 17:54:37
137286283;62099670;29.09.2022 16:09:13
137284479;2708;29.09.2022 15:57:10
137284461;62099146;29.09.2022 15:57:04
137268155;62047245;29.09.2022 14:09:03
137263807;9224;29.09.2022 13:41:27
137257713;2707;29.09.2022 13:05:41
137254966;3860;29.09.2022 12:49:28
137240975;62084134;29.09.2022 11:27:02
137231812;62080331;29.09.2022 9:57:03
137230231;62065588;29.09.2022 9:45:03
137225856;62078376;29.09.2022 9:09:02
137218214;62075855;29.09.2022 7:36:03
137202754;62067800;28.09.2022 22:45:03
137199756;62065588;28.09.2022 21:45:02
137176245;9223;28.09.2022 17:30:57
137161859;62052399;28.09.2022 16:03:02
137160270;62052254;28.09.2022 15:57:03
137154509;2706;28.09.2022 15:27:57
137154163;2705;28.09.2022 15:25:47
137149743;62049553;28.09.2022 14:57:02
137148417;3859;28.09.2022 14:47:42
137145282;62048236;28.09.2022 14:27:03
137141561;62047245;28.09.2022 14:03:05
137141556;62047219;28.09.2022 14:03:04
137141552;62041270;28.09.2022 14:03:02
137140999;62041270;28.09.2022 14:00:02
137137545;62046068;28.09.2022 13:36:02
137136116;62045370;28.09.2022 13:27:02
137130475;62044229;28.09.2022 12:57:03
137123545;9222;28.09.2022 12:10:35
137122273;9221;28.09.2022 12:04:21
137121994;62041270;28.09.2022 12:03:03
137121918;3858;28.09.2022 12:02:41
137120801;62041006;28.09.2022 11:57:02
137104134;3857;28.09.2022 10:20:21
137098252;9220;28.09.2022 9:44:04
137070916;62019523;27.09.2022 21:27:03
137068207;9219;27.09.2022 20:43:21
137067563;9218;27.09.2022 20:34:01
137057787;62012738;27.09.2022 18:45:03
137021676;9217;27.09.2022 14:25:55
137009439;61990017;27.09.2022 13:06:03
137007643;2704;27.09.2022 12:57:09
137007613;61997657;27.09.2022 12:57:03
137003130;61996493;27.09.2022 12:30:04
136999981;61995577;27.09.2022 12:09:02
136991524;61993186;27.09.2022 11:15:03
136985191;2703;27.09.2022 10:33:52
136984131;61991068;27.09.2022 10:27:02
136982770;61990642;27.09.2022 10:18:02
136982357;61990539;27.09.2022 10:15:03
136981120;61990065;27.09.2022 10:06:03
136981116;61990017;27.09.2022 10:06:02
136980856;9216;27.09.2022 10:04:11
136977276;9215;27.09.2022 9:38:28
136977272;9215;27.09.2022 9:38:24
136977267;9215;27.09.2022 9:38:22
136951441;2056;26.09.2022 22:33:55
136948605;9214;26.09.2022 21:30:02
136945184;61429831;26.09.2022 20:36:02
136944789;61423615;26.09.2022 20:30:02
136943478;61391437;26.09.2022 20:12:02
136942012;61971716;26.09.2022 19:54:01
136934960;61968998;26.09.2022 18:36:03
136931058;61967749;26.09.2022 18:00:03
136924666;61965942;26.09.2022 17:12:03
136917057;61963492;26.09.2022 16:21:03
136913638;2055;26.09.2022 15:59:57
136904995;61960615;26.09.2022 15:09:02
136903149;2702;26.09.2022 14:57:18
136902892;2701;26.09.2022 14:55:34
136902180;2700;26.09.2022 14:50:31
136893292;61956956;26.09.2022 13:54:03
136891975;61956956;26.09.2022 13:45:03
136890158;2699;26.09.2022 13:34:08
136889375;2698;26.09.2022 13:29:00
136884578;9213;26.09.2022 12:59:23
136881629;9212;26.09.2022 12:40:47
136876326;61952625;26.09.2022 12:06:05
136876324;61952572;26.09.2022 12:06:03
136870315;61951387;26.09.2022 11:36:03
136869496;3856;26.09.2022 11:30:52
136864809;61950242;26.09.2022 11:12:02
136864262;61950151;26.09.2022 11:09:02
136856982;2054;26.09.2022 10:25:55
136854154;61947382;26.09.2022 10:06:02
136851951;61946848;26.09.2022 9:51:03
136847595;61943844;26.09.2022 9:18:02
136845920;9211;26.09.2022 9:02:42
136843776;3855;26.09.2022 8:41:39
136842484;3854;26.09.2022 8:27:21
136842406;61944289;26.09.2022 8:27:02
136841031;61943844;26.09.2022 8:09:03
136829487;61936807;25.09.2022 23:30:03
136827751;2053;25.09.2022 22:30:02
136824871;9210;25.09.2022 21:31:17
136819204;61929618;25.09.2022 20:06:02
136816222;9209;25.09.2022 19:30:28
136814122;61927415;25.09.2022 19:06:02
136808912;60818613;25.09.2022 18:09:03
136806333;61924358;25.09.2022 17:42:03
136802173;61922837;25.09.2022 17:00:03
136801050;61922341;25.09.2022 16:48:03
136792889;60717441;25.09.2022 15:24:02
136789017;60646398;25.09.2022 14:45:02
136787593;60425884;25.09.2022 14:30:03
136785915;61916199;25.09.2022 14:12:02
136785332;60482466;25.09.2022 14:06:03
136785329;61906770;25.09.2022 14:06:02
136784746;61914670;25.09.2022 14:00:03
136782075;61914681;25.09.2022 13:30:04
136782072;61914670;25.09.2022 13:30:03
136780027;61913674;25.09.2022 13:06:02
136775469;61911640;25.09.2022 12:12:02
136773264;61910602;25.09.2022 11:45:02
136767068;61907438;25.09.2022 10:21:02
136765710;61906818;25.09.2022 10:00:03
136765533;61906770;25.09.2022 9:57:02
136754745;61898740;25.09.2022 0:21:03
136750527;2052;24.09.2022 22:19:40
136750167;61895571;24.09.2022 22:12:02
136731137;61888762;24.09.2022 18:30:03
136720212;61885291;24.09.2022 16:54:02
136710240;61882102;24.09.2022 15:27:03
136704231;9208;24.09.2022 14:34:47
136697881;61877810;24.09.2022 13:36:02
136694000;61876492;24.09.2022 13:00:02
136692461;61875873;24.09.2022 12:45:03
136688961;61874545;24.09.2022 12:09:02
136686907;61873851;24.09.2022 11:48:02
136686638;2697;24.09.2022 11:45:16
136675556;3853;24.09.2022 9:36:06
136670376;3852;24.09.2022 7:53:22
136652789;2051;23.09.2022 19:32:56
136648052;61850824;23.09.2022 18:06:03
136644409;61849411;23.09.2022 17:27:02
136638495;61847111;23.09.2022 16:45:02
136638073;61847111;23.09.2022 16:42:03
136637085;61847241;23.09.2022 16:36:02
136636091;61847111;23.09.2022 16:30:03
136633216;3851;23.09.2022 16:12:04
136630852;61845586;23.09.2022 15:57:03
136629902;61845586;23.09.2022 15:51:02
136627436;61845231;23.09.2022 15:39:02
136623724;61843332;23.09.2022 15:15:03
136620856;61842619;23.09.2022 14:57:03
136618019;61706290;23.09.2022 14:39:03
136615705;61841476;23.09.2022 14:27:02
136607207;61839091;23.09.2022 13:30:03
136603750;61838215;23.09.2022 13:09:03
136598867;61837199;23.09.2022 12:42:02
136593462;61835295;23.09.2022 12:06:02
136592516;61835295;23.09.2022 12:00:02
136590947;61832864;23.09.2022 11:51:02
136590378;9207;23.09.2022 11:47:33
136586389;61831282;23.09.2022 11:21:03
136585483;61831282;23.09.2022 11:15:03
136580649;61829712;23.09.2022 10:42:02
136579772;61829315;23.09.2022 10:36:02
136578866;61829225;23.09.2022 10:30:02
136578302;2050;23.09.2022 10:25:53
136578300;3850;23.09.2022 10:25:52
136578041;61828923;23.09.2022 10:24:02
136575941;61828376;23.09.2022 10:09:04
136575934;61828315;23.09.2022 10:09:03
136550091;61819110;23.09.2022 0:45:02
136549931;61819003;23.09.2022 0:39:02
136549612;3849;23.09.2022 0:16:11
136548507;9206;22.09.2022 23:22:09
136545236;61815059;22.09.2022 21:54:03
136529450;61808495;22.09.2022 18:36:03
136527677;61807785;22.09.2022 18:18:02
136526777;61807481;22.09.2022 18:09:02
136517387;61805025;22.09.2022 16:57:02
136513907;9205;22.09.2022 16:33:50
136499359;60385961;22.09.2022 15:03:08
136498899;9204;22.09.2022 15:00:15
136464995;3847;22.09.2022 11:29:28
136462084;9203;22.09.2022 11:09:45
136461796;9202;22.09.2022 11:07:53
136461064;61789992;22.09.2022 11:03:02
136460480;61790199;22.09.2022 11:00:02
136460044;61789992;22.09.2022 10:57:03
136457406;9201;22.09.2022 10:39:13
136453525;2049;22.09.2022 10:11:55
136445253;2048;22.09.2022 9:08:06
136443063;61785418;22.09.2022 8:48:02
136442278;60298469;22.09.2022 8:39:03
136441442;61784913;22.09.2022 8:30:03
136439698;61784337;22.09.2022 8:06:03
136438397;3846;22.09.2022 7:50:55
136433049;61781904;22.09.2022 5:39:02
136428931;61779746;22.09.2022 1:57:03
136428472;2047;22.09.2022 1:18:13
136424004;3845;21.09.2022 22:06:49
136417052;61771248;21.09.2022 20:18:03
136417051;61771171;21.09.2022 20:18:02
136414839;61770305;21.09.2022 19:51:02
136401559;61765459;21.09.2022 17:42:02
136397908;61764814;21.09.2022 17:21:02
136379538;61759502;21.09.2022 15:12:03
136371588;61757260;21.09.2022 14:18:02
136371170;61757189;21.09.2022 14:15:03
136370743;61756944;21.09.2022 14:12:02
136365727;2696;21.09.2022 13:39:03
136365596;2695;21.09.2022 13:38:16
136362356;3844;21.09.2022 13:15:59
136357449;9200;21.09.2022 12:42:12
136356542;61752894;21.09.2022 12:36:02
136353074;2694;21.09.2022 12:14:43
136352338;3843;21.09.2022 12:09:57
136342432;61749698;21.09.2022 11:24:03
136340631;61749334;21.09.2022 11:15:02
136338385;61748812;21.09.2022 11:00:03
136307851;9199;21.09.2022 2:29:39
136307307;3842;21.09.2022 1:41:48
136289562;2046;20.09.2022 19:15:28
136288122;9198;20.09.2022 19:03:39
136286971;61726414;20.09.2022 18:54:04
136286964;61726362;20.09.2022 18:54:03
136278332;61723499;20.09.2022 17:45:02
136277178;61723077;20.09.2022 17:36:03
136272972;61721831;20.09.2022 17:06:03
136272968;61721775;20.09.2022 17:06:02
136270317;61720984;20.09.2022 16:48:03
136267129;61719943;20.09.2022 16:27:02
136265405;2693;20.09.2022 16:16:18
136261514;61718361;20.09.2022 15:51:02
136260547;61717994;20.09.2022 15:45:05
136260541;61717800;20.09.2022 15:45:02
136258154;3841;20.09.2022 15:29:16
136257814;61716969;20.09.2022 15:27:02
136253484;9197;20.09.2022 15:01:20
136249326;9196;20.09.2022 14:40:23
136248494;61713990;20.09.2022 14:36:02
136246168;61713373;20.09.2022 14:21:03
136245718;61713128;20.09.2022 14:18:02
136242980;3840;20.09.2022 14:01:00
136241858;61711875;20.09.2022 13:54:03
136240426;61711323;20.09.2022 13:45:04
136239442;61711137;20.09.2022 13:39:02
136237984;61710730;20.09.2022 13:30:02
136234080;61709174;20.09.2022 13:06:02
136231169;61708453;20.09.2022 12:48:02
136230658;61708385;20.09.2022 12:45:03
136229599;60262631;20.09.2022 12:39:02
136224496;61706290;20.09.2022 12:06:03
136220828;9195;20.09.2022 11:43:14
136220103;61705181;20.09.2022 11:39:03
136217690;61704576;20.09.2022 11:24:03
136215211;9194;20.09.2022 11:08:40
136212850;3839;20.09.2022 10:55:19
136201555;9193;20.09.2022 9:46:43
136183127;61693921;20.09.2022 6:12:02
136177154;61691092;20.09.2022 2:03:02
136176088;9192;20.09.2022 1:25:30
136171787;3838;19.09.2022 22:34:21
136166766;9191;19.09.2022 21:03:39
136157330;61678579;19.09.2022 19:06:06
136157328;61666495;19.09.2022 19:06:03
136151095;9190;19.09.2022 18:07:20
136150955;61675765;19.09.2022 18:06:02
136139500;61672216;19.09.2022 16:45:02
136126359;2045;19.09.2022 15:42:25
136119609;3837;19.09.2022 15:01:45
136116871;61666495;19.09.2022 14:45:03
136109745;2044;19.09.2022 14:08:07
136104399;61663001;19.09.2022 13:36:04
136102435;3836;19.09.2022 13:24:12
136096289;61660910;19.09.2022 12:48:02
136084627;61657764;19.09.2022 11:42:02
136083823;3835;19.09.2022 11:37:05
136078566;61655990;19.09.2022 11:06:02
136078179;9189;19.09.2022 11:03:39
136078072;9188;19.09.2022 11:02:59
136076359;61655443;19.09.2022 10:54:03
136074926;61655104;19.09.2022 10:45:03
136073437;61654664;19.09.2022 10:36:04
136069698;3834;19.09.2022 10:12:46
136068687;61653153;19.09.2022 10:06:02
136061269;9187;19.09.2022 9:15:08
136060538;61650944;19.09.2022 9:09:02
136054651;61649185;19.09.2022 8:09:02
136031178;2043;18.09.2022 20:20:36
136022688;60054722;18.09.2022 18:42:02
136020951;2042;18.09.2022 18:22:42
136018513;59874167;18.09.2022 17:57:02
136017329;59899883;18.09.2022 17:45:03
136013408;56606052;18.09.2022 17:06:03
136013099;9186;18.09.2022 17:02:41
136012219;59820777;18.09.2022 16:54:03
136009297;61626915;18.09.2022 16:24:02
135996774;61621855;18.09.2022 14:15:02
135995083;61621122;18.09.2022 13:57:02
135983997;61616206;18.09.2022 11:51:03
135983474;59077763;18.09.2022 11:45:02
135980736;59154923;18.09.2022 11:09:02
135979232;61613703;18.09.2022 10:48:02
135977919;61613030;18.09.2022 10:30:02
135975720;59060039;18.09.2022 9:54:02
135974894;59071892;18.09.2022 9:39:02
135973161;2041;18.09.2022 9:02:29
135972566;9185;18.09.2022 8:48:38
135959801;2692;17.09.2022 22:15:09
135938658;61573455;17.09.2022 18:30:03
135919788;61567524;17.09.2022 15:48:02
135919128;61567524;17.09.2022 15:42:02
135915891;9184;17.09.2022 15:14:08
135906193;9183;17.09.2022 13:43:02
135902927;9182;17.09.2022 13:11:32
135895409;34106;17.09.2022 11:59:03
135894649;61558612;17.09.2022 11:51:02
135893184;61558037;17.09.2022 11:36:03
135883201;61553611;17.09.2022 9:30:04
135882243;61553041;17.09.2022 9:12:02
135880720;2040;17.09.2022 8:43:19
135877820;9181;17.09.2022 7:26:58
135862903;61541456;16.09.2022 21:39:04
135841645;61534563;16.09.2022 18:24:03
135840828;61534349;16.09.2022 18:18:02
135837776;61533555;16.09.2022 17:57:02
135831211;9180;16.09.2022 17:13:32
135826330;61530537;16.09.2022 16:42:02
135820351;61529077;16.09.2022 16:09:02
135816260;61528120;16.09.2022 15:45:02
135815800;61527933;16.09.2022 15:42:02
135798852;61523305;16.09.2022 14:00:02
135796774;61522760;16.09.2022 13:48:02
135793106;2039;16.09.2022 13:25:26
135786709;61519735;16.09.2022 12:45:03
135781820;3833;16.09.2022 12:15:09
135781705;3832;16.09.2022 12:14:31
135779045;61517602;16.09.2022 11:57:02
135776240;61516701;16.09.2022 11:39:02
135775774;60157274;16.09.2022 11:36:02
135774317;61516191;16.09.2022 11:27:02
135773952;2691;16.09.2022 11:24:46
135773344;61515846;16.09.2022 11:21:02
135770649;2038;16.09.2022 11:03:10
135767424;3831;16.09.2022 10:42:09
135765014;61513377;16.09.2022 10:27:02
135737739;2690;16.09.2022 2:05:27
135720824;9179;15.09.2022 19:44:44
135708722;61488345;15.09.2022 17:54:03
135705919;3830;15.09.2022 17:34:43
135698870;61485223;15.09.2022 16:45:03
135695577;9178;15.09.2022 16:24:00
135692761;61483425;15.09.2022 16:06:03
135692509;2037;15.09.2022 16:04:25
135692105;9177;15.09.2022 16:01:20
135691452;61482932;15.09.2022 15:57:02
135689280;61482198;15.09.2022 15:42:02
135686649;9176;15.09.2022 15:28:06
135684053;61480750;15.09.2022 15:12:05
135666971;61475602;15.09.2022 13:27:02
135666638;2036;15.09.2022 13:24:44
135657819;61472100;15.09.2022 12:30:03
135656533;61471762;15.09.2022 12:24:02
135637780;61467458;15.09.2022 11:00:04
135637775;61467444;15.09.2022 11:00:02
135635847;61466952;15.09.2022 10:51:03
135633208;2035;15.09.2022 10:38:26
135632733;61466174;15.09.2022 10:36:02
135625677;34105;15.09.2022 10:02:33
135610989;9175;15.09.2022 8:39:03
135610508;61461578;15.09.2022 8:36:02
135609623;61461448;15.09.2022 8:30:02
135551109;61449084;14.09.2022 21:27:02
135544530;61446726;14.09.2022 20:27:03
135535757;61444181;14.09.2022 19:18:02
135532875;3828;14.09.2022 18:58:09
135523239;61440879;14.09.2022 17:57:03
135518026;61439833;14.09.2022 17:33:02
135515138;61439578;14.09.2022 17:27:02
135480529;2034;14.09.2022 14:58:12
135471300;9174;14.09.2022 14:10:01
135470570;61430095;14.09.2022 14:06:02
135469426;61429831;14.09.2022 14:00:03
135457599;61426669;14.09.2022 12:57:02
135456486;61426455;14.09.2022 12:51:02
135451798;61425115;14.09.2022 12:27:03
135450109;61424894;14.09.2022 12:18:02
135446368;61423615;14.09.2022 11:57:02
135444243;61422934;14.09.2022 11:45:02
135439935;3827;14.09.2022 11:22:32
135428797;61419170;14.09.2022 10:27:03
135425679;9173;14.09.2022 10:14:07
135422516;61418111;14.09.2022 9:57:02
135421088;61417727;14.09.2022 9:48:04
135421085;61417674;14.09.2022 9:48:03
135419602;61417389;14.09.2022 9:39:03
135410542;61414888;14.09.2022 8:36:03
135406497;61413862;14.09.2022 8:03:02
135376395;9172;13.09.2022 23:03:16
135366010;61400638;13.09.2022 20:45:05
135352922;61396228;13.09.2022 18:57:02
135336526;61391437;13.09.2022 17:00:02
135329261;61388965;13.09.2022 16:15:02
135326056;61388384;13.09.2022 15:57:02
135325568;9171;13.09.2022 15:53:48
135322070;3826;13.09.2022 15:31:20
135311167;61383611;13.09.2022 14:27:02
135309813;61383611;13.09.2022 14:18:03
135302908;61381782;13.09.2022 13:39:02
135291257;61377705;13.09.2022 12:33:02
135290537;61377705;13.09.2022 12:30:03
135288238;61377705;13.09.2022 12:15:03
135279773;61375172;13.09.2022 11:21:03
135279325;61375147;13.09.2022 11:18:03
135272927;2689;13.09.2022 10:37:03
135271315;61372415;13.09.2022 10:27:02
135258397;61368627;13.09.2022 8:51:02
135236328;9170;12.09.2022 22:04:15
135234378;9169;12.09.2022 21:29:33
135231766;9168;12.09.2022 20:50:17
135227213;9167;12.09.2022 20:20:34
135216980;61351254;12.09.2022 19:30:02
135208375;3824;12.09.2022 18:54:57
135196860;61347319;12.09.2022 17:51:02
135195184;3823;12.09.2022 17:38:56
135193485;61346145;12.09.2022 17:27:02
135174971;61342700;12.09.2022 16:15:03
135151130;61336765;12.09.2022 15:00:03
135140764;61336765;12.09.2022 14:30:02
135138100;3822;12.09.2022 14:21:12
135136997;61336765;12.09.2022 14:15:03
135130683;61336003;12.09.2022 13:57:04
135124172;3821;12.09.2022 13:39:19
135104201;61332223;12.09.2022 12:45:03
135093844;2033;12.09.2022 12:16:44
135071350;61325874;12.09.2022 10:30:03
135070534;3820;12.09.2022 10:26:39
135066758;61324870;12.09.2022 10:06:02
135065570;61324344;12.09.2022 10:00:05
135065564;61324567;12.09.2022 10:00:03
135065041;61324344;12.09.2022 9:57:02
135057115;61322847;12.09.2022 9:15:03
135030109;3819;11.09.2022 21:09:39
135002870;61297765;11.09.2022 16:03:03
135000664;61296750;11.09.2022 15:39:01
134991333;61292430;11.09.2022 13:57:02
134988709;61291239;11.09.2022 13:27:03
134986694;3818;11.09.2022 13:04:49
134984148;61289236;11.09.2022 12:36:03
134979876;9166;11.09.2022 11:45:46
134976308;61285415;11.09.2022 11:00:03
134972204;61283249;11.09.2022 9:57:02
134966301;2688;11.09.2022 7:37:28
134953663;61270830;10.09.2022 21:45:02
134918354;9165;10.09.2022 16:42:08
134917272;3817;10.09.2022 16:32:22
134912890;61258323;10.09.2022 15:51:03
134907344;61256473;10.09.2022 15:03:02
134900639;2031;10.09.2022 14:01:40
134899151;3816;10.09.2022 13:47:41
134864547;61238698;10.09.2022 4:54:03
134861090;9164;10.09.2022 0:08:26
134861030;9163;10.09.2022 0:06:25
134852205;61230190;09.09.2022 21:18:02
134846207;61227812;09.09.2022 20:18:02
134845610;61227812;09.09.2022 20:12:02
134832022;61222986;09.09.2022 18:18:02
134831016;61222986;09.09.2022 18:09:03
134830612;61222986;09.09.2022 18:06:02
134828167;9162;09.09.2022 17:45:56
134827723;9161;09.09.2022 17:42:02
134817927;9160;09.09.2022 16:27:52
134815998;2030;09.09.2022 16:08:59
134812915;61216791;09.09.2022 15:48:04
134805694;3815;09.09.2022 14:57:08
134803821;61213688;09.09.2022 14:42:05
134803814;61213681;09.09.2022 14:42:03
134803208;61213212;09.09.2022 14:36:03
134802255;61212273;09.09.2022 14:27:02
134800720;61212273;09.09.2022 14:12:03
134799982;61211977;09.09.2022 14:06:03
134797283;9159;09.09.2022 13:39:59
134783061;61205166;09.09.2022 11:54:03
134755637;3814;09.09.2022 8:12:49
134742455;9158;08.09.2022 23:20:26
134711351;61173850;08.09.2022 17:15:03
134710893;61173644;08.09.2022 17:12:03
134709123;61173066;08.09.2022 17:00:04
134687501;9157;08.09.2022 14:46:06
134685988;61165731;08.09.2022 14:36:03
134678434;61163354;08.09.2022 13:48:05
134678428;61162818;08.09.2022 13:48:03
134677973;61163206;08.09.2022 13:45:04
134677021;61162818;08.09.2022 13:39:03
134669904;61160473;08.09.2022 12:54:03
134665720;9156;08.09.2022 12:28:19
134660643;3813;08.09.2022 11:56:13
134653130;61154997;08.09.2022 11:09:02
134642919;61151695;08.09.2022 10:06:02
134637983;2687;08.09.2022 9:34:41
134611238;9155;07.09.2022 22:17:06
134590210;61127360;07.09.2022 18:00:03
134589833;9154;07.09.2022 17:56:58
134587862;61126560;07.09.2022 17:42:02
134570471;61121479;07.09.2022 15:54:03
134566920;61120699;07.09.2022 15:36:02
134561917;61118660;07.09.2022 15:09:02
134560032;61118660;07.09.2022 14:57:02
134554501;61116072;07.09.2022 14:21:03
134552664;61116072;07.09.2022 14:09:02
134548859;61114990;07.09.2022 13:45:03
134547865;61114554;07.09.2022 13:39:03
134547864;61114518;07.09.2022 13:39:02
134543328;61113047;07.09.2022 13:12:02
134542326;9153;07.09.2022 13:06:18
134534740;61109755;07.09.2022 12:18:04
134533284;61109362;07.09.2022 12:09:02
134526554;3812;07.09.2022 11:27:34
134523254;3811;07.09.2022 11:06:52
134522808;3810;07.09.2022 11:04:12
134521999;61105874;07.09.2022 11:00:02
134521701;3809;07.09.2022 10:58:00
134514866;61103579;07.09.2022 10:15:02
134510335;61102367;07.09.2022 9:45:02
134508508;2686;07.09.2022 9:31:53
134505177;61100432;07.09.2022 9:06:03
134501851;61099270;07.09.2022 8:36:02
134494276;3808;07.09.2022 6:42:32
134493824;2685;07.09.2022 6:31:57
134489697;61094602;07.09.2022 3:45:03
134441665;61070998;06.09.2022 15:48:03
134426911;61066187;06.09.2022 14:18:02
134425949;61065865;06.09.2022 14:12:02
134425287;2028;06.09.2022 14:08:04
134418231;61063622;06.09.2022 13:27:02
134402840;61058962;06.09.2022 11:57:02
134402365;61058933;06.09.2022 11:54:02
134399971;3807;06.09.2022 11:40:12
134399777;61058043;06.09.2022 11:39:02
134390031;61055173;06.09.2022 10:45:02
134381066;61052760;06.09.2022 9:51:03
134366864;61048867;06.09.2022 8:12:02
134362310;61047590;06.09.2022 7:24:02
134362080;61047485;06.09.2022 7:21:02
134334258;61037983;05.09.2022 22:06:02
134326548;9152;05.09.2022 20:37:41
134325067;61033713;05.09.2022 20:18:02
134320388;61031600;05.09.2022 19:24:02
134318761;61030781;05.09.2022 19:06:04
134317306;61030154;05.09.2022 18:51:04
134312788;3806;05.09.2022 18:07:54
134306563;61026627;05.09.2022 17:27:03
134305640;2027;05.09.2022 17:20:29
134305259;61026128;05.09.2022 17:18:03
134303474;61025615;05.09.2022 17:06:06
